ICD,Faelle,Tage,Tage_je_Fall,Jahr,Krankenhaus,Pflicht_alle,freiwillig,male
P90,1,1,1.0,2014,1,0.0,0,1
P91,21,199,9.48,2014,1,0.0,0,1
P92,6,12,2.0,2014,1,0.0,0,1
P93,1,10,10.0,2014,1,0.0,0,1
P94,5,24,4.8,2014,1,0.0,0,1
P95,3,18,6.0,2014,1,0.0,0,1
P96,21,193,9.19,2014,1,0.0,0,1
Q00,45,228,5.07,2014,1,0.0,0,1
Q01,4,563,140.75,2014,1,0.0,0,1
Q03,52,1575,30.29,2014,1,0.0,0,1
Q04,26,934,35.92,2014,1,0.0,0,1
Q05,116,2990,25.78,2014,1,0.0,0,1
Q06,31,1541,49.71,2014,1,0.0,0,1
Q07,42,1892,45.05,2014,1,0.0,0,1
Q10,61,452,7.41,2014,1,0.0,0,1
Q11,41,516,12.59,2014,1,0.0,0,1
Q12,73,1336,18.3,2014,1,0.0,0,1
Q13,28,211,7.54,2014,1,0.0,0,1
Q14,40,615,15.38,2014,1,0.0,0,1
Q15,82,392,4.78,2014,1,0.0,0,1
Q16,43,674,15.67,2014,1,0.0,0,1
Q17,142,2479,17.46,2014,1,0.0,0,1
Q18,833,11528,13.84,2014,1,0.0,0,1
Q20,103,1108,10.76,2014,1,0.0,0,1
Q21,976,14683,15.04,2014,1,0.0,0,1
Q22,58,827,14.26,2014,1,0.0,0,1
Q23,233,6236,26.76,2014,1,0.0,0,1
Q24,128,1898,14.83,2014,1,0.0,0,1
Q25,276,6896,24.99,2014,1,0.0,0,1
Q26,28,729,26.04,2014,1,0.0,0,1
Q27,129,2035,15.78,2014,1,0.0,0,1
Q28,287,5335,18.59,2014,1,0.0,0,1
Q30,173,2578,14.9,2014,1,0.0,0,1
Q31,51,778,15.25,2014,1,0.0,0,1
Q32,8,203,25.38,2014,1,0.0,0,1
Q33,24,370,15.42,2014,1,0.0,0,1
Q34,12,116,9.67,2014,1,0.0,0,1
Q35,74,966,13.05,2014,1,0.0,0,1
Q36,6,66,11.0,2014,1,0.0,0,1
Q37,157,2898,18.46,2014,1,0.0,0,1
Q38,128,1106,8.64,2014,1,0.0,0,1
Q39,82,1222,14.9,2014,1,0.0,0,1
Q40,129,1074,8.33,2014,1,0.0,0,1
Q41,4,46,11.5,2014,1,0.0,0,1
Q42,17,309,18.18,2014,1,0.0,0,1
Q43,577,7213,12.5,2014,1,0.0,0,1
Q44,51,483,9.47,2014,1,0.0,0,1
Q45,33,381,11.55,2014,1,0.0,0,1
Q51,5,54,10.8,2014,1,0.0,0,1
Q52,1,1,1.0,2014,1,0.0,0,1
Q53,256,3992,15.59,2014,1,0.0,0,1
Q54,89,1913,21.49,2014,1,0.0,0,1
Q55,406,5335,13.14,2014,1,0.0,0,1
Q56,21,377,17.95,2014,1,0.0,0,1
Q60,73,1183,16.21,2014,1,0.0,0,1
Q61,506,5886,11.63,2014,1,0.0,0,1
Q62,83,1610,19.4,2014,1,0.0,0,1
Q63,132,1388,10.52,2014,1,0.0,0,1
Q64,210,2839,13.52,2014,1,0.0,0,1
Q65,1270,40102,31.58,2014,1,0.0,0,1
Q66,6965,103795,14.9,2014,1,0.0,0,1
Q67,680,12148,17.86,2014,1,0.0,0,1
Q68,128,4451,34.77,2014,1,0.0,0,1
Q69,59,576,9.76,2014,1,0.0,0,1
Q70,41,807,19.68,2014,1,0.0,0,1
Q71,39,1209,31.0,2014,1,0.0,0,1
Q72,109,4282,39.28,2014,1,0.0,0,1
Q73,38,839,22.08,2014,1,0.0,0,1
Q74,1158,29986,25.89,2014,1,0.0,0,1
Q75,36,518,14.39,2014,1,0.0,0,1
Q76,286,4021,14.06,2014,1,0.0,0,1
Q77,6,112,18.67,2014,1,0.0,0,1
Q78,261,8331,31.92,2014,1,0.0,0,1
Q79,320,3973,12.42,2014,1,0.0,0,1
Q80,39,402,10.31,2014,1,0.0,0,1
Q81,65,801,12.32,2014,1,0.0,0,1
Q82,799,10427,13.05,2014,1,0.0,0,1
Q83,32,890,27.81,2014,1,0.0,0,1
Q84,115,1401,12.18,2014,1,0.0,0,1
Q85,460,9145,19.88,2014,1,0.0,0,1
Q86,15,329,21.93,2014,1,0.0,0,1
Q87,262,7463,28.48,2014,1,0.0,0,1
Q89,89,1358,15.26,2014,1,0.0,0,1
Q90,100,1387,13.87,2014,1,0.0,0,1
Q91,3,17,5.67,2014,1,0.0,0,1
Q92,7,22,3.14,2014,1,0.0,0,1
Q93,5,107,21.4,2014,1,0.0,0,1
Q95,5,81,16.2,2014,1,0.0,0,1
Q98,44,401,9.11,2014,1,0.0,0,1
Q99,24,141,5.88,2014,1,0.0,0,1
R00,13901,130060,9.36,2014,1,0.0,0,1
R01,214,2418,11.3,2014,1,0.0,0,1
R02,518,26114,50.41,2014,1,0.0,0,1
R03,1690,14926,8.83,2014,1,0.0,0,1
R04,14103,80062,5.68,2014,1,0.0,0,1
R05,37386,229517,6.14,2014,1,0.0,0,1
R06,20459,259821,12.7,2014,1,0.0,0,1
R07,63429,455368,7.18,2014,1,0.0,0,1
R09,5281,58180,11.02,2014,1,0.0,0,1
R10,207618,1183829,5.7,2014,1,0.0,0,1
R11,101364,382234,3.77,2014,1,0.0,0,1
R12,4646,21946,4.72,2014,1,0.0,0,1
R13,3027,28981,9.57,2014,1,0.0,0,1
R14,3279,14593,4.45,2014,1,0.0,0,1
R15,256,6581,25.71,2014,1,0.0,0,1
R16,787,11684,14.85,2014,1,0.0,0,1
R17,541,17667,32.66,2014,1,0.0,0,1
R18,319,14163,44.4,2014,1,0.0,0,1
R19,5517,35262,6.39,2014,1,0.0,0,1
R20,9395,131730,14.02,2014,1,0.0,0,1
R21,3635,23562,6.48,2014,1,0.0,0,1
R22,2275,28794,12.66,2014,1,0.0,0,1
R23,1970,13403,6.8,2014,1,0.0,0,1
R25,4123,43793,10.62,2014,1,0.0,0,1
R26,1910,46306,24.24,2014,1,0.0,0,1
R27,544,15444,28.39,2014,1,0.0,0,1
R29,3636,43868,12.06,2014,1,0.0,0,1
R30,1868,12372,6.62,2014,1,0.0,0,1
R31,6831,54963,8.05,2014,1,0.0,0,1
R32,393,12818,32.62,2014,1,0.0,0,1
R33,1834,32279,17.6,2014,1,0.0,0,1
R34,64,451,7.05,2014,1,0.0,0,1
R35,968,7298,7.54,2014,1,0.0,0,1
R36,36,169,4.69,2014,1,0.0,0,1
R39,2109,20586,9.76,2014,1,0.0,0,1
R40,1684,13007,7.72,2014,1,0.0,0,1
R41,1775,24074,13.56,2014,1,0.0,0,1
R42,83021,765360,9.22,2014,1,0.0,0,1
R43,267,4030,15.09,2014,1,0.0,0,1
R44,167,3335,19.97,2014,1,0.0,0,1
R45,10701,154908,14.48,2014,1,0.0,0,1
R46,437,3656,8.37,2014,1,0.0,0,1
R47,595,29921,50.29,2014,1,0.0,0,1
R48,96,3467,36.11,2014,1,0.0,0,1
R49,3206,29643,9.25,2014,1,0.0,0,1
R50,54593,331636,6.07,2014,1,0.0,0,1
R51,158765,684836,4.31,2014,1,0.0,0,1
R52,32379,518884,16.03,2014,1,0.0,0,1
R53,78710,838833,10.66,2014,1,0.0,0,1
R54,40,243,6.08,2014,1,0.0,0,1
R55,24766,273351,11.04,2014,1,0.0,0,1
R56,2994,44041,14.71,2014,1,0.0,0,1
R57,3360,26557,7.9,2014,1,0.0,0,1
R58,984,9750,9.91,2014,1,0.0,0,1
R59,5108,66109,12.94,2014,1,0.0,0,1
R60,4280,66504,15.54,2014,1,0.0,0,1
R61,1890,18178,9.62,2014,1,0.0,0,1
R62,37,1271,34.35,2014,1,0.0,0,1
R63,4607,73501,15.95,2014,1,0.0,0,1
R64,218,8793,40.33,2014,1,0.0,0,1
R65,62,3527,56.89,2014,1,0.0,0,1
R68,5499,44364,8.07,2014,1,0.0,0,1
R69,35271,416835,11.82,2014,1,0.0,0,1
R70,88,2016,22.91,2014,1,0.0,0,1
R71,10,101,10.1,2014,1,0.0,0,1
R72,42,1201,28.6,2014,1,0.0,0,1
R73,1738,20552,11.83,2014,1,0.0,0,1
R74,966,11571,11.98,2014,1,0.0,0,1
R75,6,44,7.33,2014,1,0.0,0,1
R76,41,714,17.41,2014,1,0.0,0,1
R77,298,2205,7.4,2014,1,0.0,0,1
R78,27,460,17.04,2014,1,0.0,0,1
R79,240,2739,11.41,2014,1,0.0,0,1
R80,351,5223,14.88,2014,1,0.0,0,1
R81,38,296,7.79,2014,1,0.0,0,1
R82,178,1305,7.33,2014,1,0.0,0,1
R83,39,593,15.21,2014,1,0.0,0,1
R84,103,659,6.4,2014,1,0.0,0,1
R85,318,672,2.11,2014,1,0.0,0,1
R86,62,330,5.32,2014,1,0.0,0,1
R89,40,536,13.4,2014,1,0.0,0,1
R90,93,3838,41.27,2014,1,0.0,0,1
R91,572,14425,25.22,2014,1,0.0,0,1
R92,29,193,6.66,2014,1,0.0,0,1
R93,361,3136,8.69,2014,1,0.0,0,1
R94,3657,28482,7.79,2014,1,0.0,0,1
R95,4,23,5.75,2014,1,0.0,0,1
R96,28,550,19.64,2014,1,0.0,0,1
R98,1,1,1.0,2014,1,0.0,0,1
R99,310,1971,6.36,2014,1,0.0,0,1
S00,23524,163175,6.94,2014,1,0.0,0,1
S01,14748,111272,7.54,2014,1,0.0,0,1
S02,13181,207755,15.76,2014,1,0.0,0,1
S03,659,5341,8.1,2014,1,0.0,0,1
S04,70,1277,18.24,2014,1,0.0,0,1
S05,13634,79428,5.83,2014,1,0.0,0,1
S06,24039,317964,13.23,2014,1,0.0,0,1
S07,25,197,7.88,2014,1,0.0,0,1
S08,84,1369,16.3,2014,1,0.0,0,1
S09,2201,21376,9.71,2014,1,0.0,0,1
S10,604,5309,8.79,2014,1,0.0,0,1
S11,115,2009,17.47,2014,1,0.0,0,1
S12,764,52845,69.17,2014,1,0.0,0,1
S13,29572,323194,10.93,2014,1,0.0,0,1
S14,180,10049,55.83,2014,1,0.0,0,1
S15,23,928,40.35,2014,1,0.0,0,1
S16,345,2308,6.69,2014,1,0.0,0,1
S17,18,169,9.39,2014,1,0.0,0,1
S18,6,222,37.0,2014,1,0.0,0,1
S19,75,1355,18.07,2014,1,0.0,0,1
S20,42760,468026,10.95,2014,1,0.0,0,1
S21,246,4578,18.61,2014,1,0.0,0,1
S22,19491,517900,26.57,2014,1,0.0,0,1
S23,4295,38876,9.05,2014,1,0.0,0,1
S24,97,6348,65.44,2014,1,0.0,0,1
S25,58,1376,23.72,2014,1,0.0,0,1
S26,74,1995,26.96,2014,1,0.0,0,1
S27,593,23476,39.59,2014,1,0.0,0,1
S28,40,599,14.98,2014,1,0.0,0,1
S29,980,13263,13.53,2014,1,0.0,0,1
S30,17338,184051,10.62,2014,1,0.0,0,1
S31,603,10609,17.59,2014,1,0.0,0,1
S32,4680,262135,56.01,2014,1,0.0,0,1
S33,5143,57697,11.22,2014,1,0.0,0,1
S34,153,4366,28.54,2014,1,0.0,0,1
S35,35,957,27.34,2014,1,0.0,0,1
S36,482,17939,37.22,2014,1,0.0,0,1
S37,641,10801,16.85,2014,1,0.0,0,1
S38,21,350,16.67,2014,1,0.0,0,1
S39,1916,21319,11.13,2014,1,0.0,0,1
S40,20005,294550,14.72,2014,1,0.0,0,1
S41,475,11614,24.45,2014,1,0.0,0,1
S42,14639,642324,43.88,2014,1,0.0,0,1
S43,24556,641986,26.14,2014,1,0.0,0,1
S44,178,5217,29.31,2014,1,0.0,0,1
S45,103,2270,22.04,2014,1,0.0,0,1
S46,7594,305724,40.26,2014,1,0.0,0,1
S47,30,334,11.13,2014,1,0.0,0,1
S48,35,942,26.91,2014,1,0.0,0,1
S49,964,25434,26.38,2014,1,0.0,0,1
S50,10535,106684,10.13,2014,1,0.0,0,1
S51,2694,37810,14.03,2014,1,0.0,0,1
S52,18689,743310,39.77,2014,1,0.0,0,1
S53,3376,75379,22.33,2014,1,0.0,0,1
S54,194,5314,27.39,2014,1,0.0,0,1
S55,69,3181,46.1,2014,1,0.0,0,1
S56,804,20085,24.98,2014,1,0.0,0,1
S57,107,1863,17.41,2014,1,0.0,0,1
S58,18,247,13.72,2014,1,0.0,0,1
S59,547,7894,14.43,2014,1,0.0,0,1
S60,39701,369823,9.32,2014,1,0.0,0,1
S61,32448,399826,12.32,2014,1,0.0,0,1
S62,41848,1367650,32.68,2014,1,0.0,0,1
S63,36671,509516,13.89,2014,1,0.0,0,1
S64,574,19193,33.44,2014,1,0.0,0,1
S65,239,4896,20.49,2014,1,0.0,0,1
S66,2735,96739,35.37,2014,1,0.0,0,1
S67,2744,28219,10.28,2014,1,0.0,0,1
S68,1608,79652,49.53,2014,1,0.0,0,1
S69,8712,123898,14.22,2014,1,0.0,0,1
S70,8999,86053,9.56,2014,1,0.0,0,1
S71,789,12394,15.71,2014,1,0.0,0,1
S72,2918,211895,72.62,2014,1,0.0,0,1
S73,1119,18244,16.3,2014,1,0.0,0,1
S74,23,609,26.48,2014,1,0.0,0,1
S75,41,1151,28.07,2014,1,0.0,0,1
S76,16342,189943,11.62,2014,1,0.0,0,1
S77,47,762,16.21,2014,1,0.0,0,1
S78,92,4847,52.68,2014,1,0.0,0,1
S79,263,3532,13.43,2014,1,0.0,0,1
S80,33301,347615,10.44,2014,1,0.0,0,1
S81,3508,63953,18.23,2014,1,0.0,0,1
S82,23697,1247144,52.63,2014,1,0.0,0,1
S83,74642,2056767,27.56,2014,1,0.0,0,1
S84,63,2626,41.68,2014,1,0.0,0,1
S85,88,1854,21.07,2014,1,0.0,0,1
S86,18034,457908,25.39,2014,1,0.0,0,1
S87,126,2557,20.29,2014,1,0.0,0,1
S88,154,6839,44.41,2014,1,0.0,0,1
S89,1409,20695,14.69,2014,1,0.0,0,1
S90,36632,279894,7.64,2014,1,0.0,0,1
S91,4041,53560,13.25,2014,1,0.0,0,1
S92,32930,953490,28.96,2014,1,0.0,0,1
S93,131718,1615068,12.26,2014,1,0.0,0,1
S94,78,1154,14.79,2014,1,0.0,0,1
S95,59,1194,20.24,2014,1,0.0,0,1
S96,733,15866,21.65,2014,1,0.0,0,1
S97,598,8158,13.64,2014,1,0.0,0,1
S98,208,15733,75.64,2014,1,0.0,0,1
S99,2160,21713,10.05,2014,1,0.0,0,1
T00,5821,62608,10.76,2014,1,0.0,0,1
T01,2449,27301,11.15,2014,1,0.0,0,1
T02,350,14960,42.74,2014,1,0.0,0,1
T03,1477,13518,9.15,2014,1,0.0,0,1
T04,146,1445,9.9,2014,1,0.0,0,1
T05,31,1476,47.61,2014,1,0.0,0,1
T06,168,2353,14.01,2014,1,0.0,0,1
T07,1020,58392,57.25,2014,1,0.0,0,1
T08,1199,70537,58.83,2014,1,0.0,0,1
T09,7358,70277,9.55,2014,1,0.0,0,1
T10,435,12580,28.92,2014,1,0.0,0,1
T11,8217,80437,9.79,2014,1,0.0,0,1
T12,641,22885,35.7,2014,1,0.0,0,1
T13,11309,100300,8.87,2014,1,0.0,0,1
T14,236956,2678514,11.3,2014,1,0.0,0,1
T15,22681,53756,2.37,2014,1,0.0,0,1
T16,275,1275,4.64,2014,1,0.0,0,1
T17,445,2427,5.45,2014,1,0.0,0,1
T18,1200,5937,4.95,2014,1,0.0,0,1
T19,158,1339,8.47,2014,1,0.0,0,1
T20,620,8676,13.99,2014,1,0.0,0,1
T21,465,8206,17.65,2014,1,0.0,0,1
T22,1264,14733,11.66,2014,1,0.0,0,1
T23,3405,36520,10.73,2014,1,0.0,0,1
T24,773,13066,16.9,2014,1,0.0,0,1
T25,965,13321,13.8,2014,1,0.0,0,1
T26,1796,8102,4.51,2014,1,0.0,0,1
T27,43,735,17.09,2014,1,0.0,0,1
T28,60,872,14.53,2014,1,0.0,0,1
T29,189,3947,20.88,2014,1,0.0,0,1
T30,8404,83163,9.9,2014,1,0.0,0,1
T31,183,2922,15.97,2014,1,0.0,0,1
T32,68,665,9.78,2014,1,0.0,0,1
T33,52,465,8.94,2014,1,0.0,0,1
T34,49,877,17.9,2014,1,0.0,0,1
T35,86,1274,14.81,2014,1,0.0,0,1
T36,17,137,8.06,2014,1,0.0,0,1
T37,88,484,5.5,2014,1,0.0,0,1
T38,101,997,9.87,2014,1,0.0,0,1
T39,153,1404,9.18,2014,1,0.0,0,1
T40,367,3207,8.74,2014,1,0.0,0,1
T41,133,1383,10.4,2014,1,0.0,0,1
T42,209,3068,14.68,2014,1,0.0,0,1
T43,248,3716,14.98,2014,1,0.0,0,1
T44,45,598,13.29,2014,1,0.0,0,1
T45,82,705,8.6,2014,1,0.0,0,1
T46,53,602,11.36,2014,1,0.0,0,1
T47,37,579,15.65,2014,1,0.0,0,1
T48,81,773,9.54,2014,1,0.0,0,1
T49,71,732,10.31,2014,1,0.0,0,1
T50,478,6656,13.92,2014,1,0.0,0,1
T51,872,5652,6.48,2014,1,0.0,0,1
T52,77,412,5.35,2014,1,0.0,0,1
T53,13,88,6.77,2014,1,0.0,0,1
T54,43,256,5.95,2014,1,0.0,0,1
T55,15,45,3.0,2014,1,0.0,0,1
T56,63,978,15.52,2014,1,0.0,0,1
T57,15,45,3.0,2014,1,0.0,0,1
T58,391,1950,4.99,2014,1,0.0,0,1
T59,950,4755,5.01,2014,1,0.0,0,1
T60,48,303,6.31,2014,1,0.0,0,1
T61,123,1356,11.02,2014,1,0.0,0,1
T62,1508,5556,3.68,2014,1,0.0,0,1
T63,8366,26794,3.2,2014,1,0.0,0,1
T64,19,312,16.42,2014,1,0.0,0,1
T65,561,6528,11.64,2014,1,0.0,0,1
T66,34,1077,31.68,2014,1,0.0,0,1
T67,5582,17344,3.11,2014,1,0.0,0,1
T68,78,645,8.27,2014,1,0.0,0,1
T69,51,494,9.69,2014,1,0.0,0,1
T70,284,2595,9.14,2014,1,0.0,0,1
T71,36,509,14.14,2014,1,0.0,0,1
T73,3656,50288,13.75,2014,1,0.0,0,1
T74,42,740,17.62,2014,1,0.0,0,1
T75,2671,13788,5.16,2014,1,0.0,0,1
T78,26287,133523,5.08,2014,1,0.0,0,1
T79,20826,266046,12.77,2014,1,0.0,0,1
T80,296,6492,21.93,2014,1,0.0,0,1
T81,7003,143338,20.47,2014,1,0.0,0,1
T82,1202,25036,20.83,2014,1,0.0,0,1
T83,343,4782,13.94,2014,1,0.0,0,1
T84,2502,135282,54.07,2014,1,0.0,0,1
T85,600,11763,19.6,2014,1,0.0,0,1
T86,702,11809,16.82,2014,1,0.0,0,1
T87,280,9605,34.3,2014,1,0.0,0,1
T88,5039,35542,7.05,2014,1,0.0,0,1
T89,1103,15798,14.32,2014,1,0.0,0,1
T90,387,5673,14.66,2014,1,0.0,0,1
T91,175,4406,25.18,2014,1,0.0,0,1
T92,912,22390,24.55,2014,1,0.0,0,1
T93,1230,27324,22.21,2014,1,0.0,0,1
T94,818,13754,16.81,2014,1,0.0,0,1
T95,229,2023,8.83,2014,1,0.0,0,1
T96,13,157,12.08,2014,1,0.0,0,1
T97,13,129,9.92,2014,1,0.0,0,1
T98,323,9125,28.25,2014,1,0.0,0,1
A00,401,2170,5.41,2013,1,0.0,0,1
A01,761,4396,5.78,2013,1,0.0,0,1
A02,1564,16852,10.77,2013,1,0.0,0,1
A03,355,2042,5.75,2013,1,0.0,0,1
A04,14587,83531,5.73,2013,1,0.0,0,1
A05,1352,5165,3.82,2013,1,0.0,0,1
A06,814,6032,7.41,2013,1,0.0,0,1
A07,276,2537,9.19,2013,1,0.0,0,1
A08,164281,700891,4.27,2013,1,0.0,0,1
A09,956551,4042163,4.23,2013,1,0.0,0,1
A15,356,14519,40.78,2013,1,0.0,0,1
A16,610,27628,45.29,2013,1,0.0,0,1
A17,21,612,29.14,2013,1,0.0,0,1
A18,260,6695,25.75,2013,1,0.0,0,1
A19,41,1632,39.8,2013,1,0.0,0,1
A20,27,223,8.26,2013,1,0.0,0,1
A21,20,118,5.9,2013,1,0.0,0,1
A22,50,174,3.48,2013,1,0.0,0,1
A23,207,1528,7.38,2013,1,0.0,0,1
A24,8,234,29.25,2013,1,0.0,0,1
A25,11,269,24.45,2013,1,0.0,0,1
A26,1382,14038,10.16,2013,1,0.0,0,1
A27,24,1468,61.17,2013,1,0.0,0,1
A28,93,1149,12.35,2013,1,0.0,0,1
A30,13,68,5.23,2013,1,0.0,0,1
A31,195,2858,14.66,2013,1,0.0,0,1
A32,27,411,15.22,2013,1,0.0,0,1
A33,3,16,5.33,2013,1,0.0,0,1
A34,1,12,12.0,2013,1,0.0,0,1
A35,13,173,13.31,2013,1,0.0,0,1
A36,56,361,6.45,2013,1,0.0,0,1
A37,2020,24979,12.37,2013,1,0.0,0,1
A38,2276,14053,6.17,2013,1,0.0,0,1
A39,106,1498,14.13,2013,1,0.0,0,1
A40,234,5904,25.23,2013,1,0.0,0,1
A41,2183,53617,24.56,2013,1,0.0,0,1
A42,37,640,17.3,2013,1,0.0,0,1
A43,22,154,7.0,2013,1,0.0,0,1
A44,10,355,35.5,2013,1,0.0,0,1
A46,27238,353630,12.98,2013,1,0.0,0,1
A48,454,6224,13.71,2013,1,0.0,0,1
A49,10533,81710,7.76,2013,1,0.0,0,1
A50,54,445,8.24,2013,1,0.0,0,1
A51,290,2433,8.39,2013,1,0.0,0,1
A52,281,9971,35.48,2013,1,0.0,0,1
A53,231,1895,8.2,2013,1,0.0,0,1
A54,487,3251,6.68,2013,1,0.0,0,1
A55,23,191,8.3,2013,1,0.0,0,1
A56,184,1198,6.51,2013,1,0.0,0,1
A57,16,178,11.12,2013,1,0.0,0,1
A58,6,62,10.33,2013,1,0.0,0,1
A59,54,239,4.43,2013,1,0.0,0,1
A60,244,1775,7.27,2013,1,0.0,0,1
A63,3866,35577,9.2,2013,1,0.0,0,1
A64,77,452,5.87,2013,1,0.0,0,1
A65,6,93,15.5,2013,1,0.0,0,1
A66,44,352,8.0,2013,1,0.0,0,1
A67,4,301,75.25,2013,1,0.0,0,1
A68,502,7366,14.67,2013,1,0.0,0,1
A69,4003,73253,18.3,2013,1,0.0,0,1
A70,20,350,17.5,2013,1,0.0,0,1
A71,15,184,12.27,2013,1,0.0,0,1
A74,196,1733,8.84,2013,1,0.0,0,1
A75,18,185,10.28,2013,1,0.0,0,1
A77,35,423,12.09,2013,1,0.0,0,1
A78,78,707,9.06,2013,1,0.0,0,1
A79,30,206,6.87,2013,1,0.0,0,1
A80,49,1248,25.47,2013,1,0.0,0,1
A81,248,2641,10.65,2013,1,0.0,0,1
A82,6,47,7.83,2013,1,0.0,0,1
A83,23,131,5.7,2013,1,0.0,0,1
A84,100,2758,27.58,2013,1,0.0,0,1
A85,22,264,12.0,2013,1,0.0,0,1
A86,78,2660,34.1,2013,1,0.0,0,1
A87,534,8951,16.76,2013,1,0.0,0,1
A88,295,2341,7.94,2013,1,0.0,0,1
A89,59,479,8.12,2013,1,0.0,0,1
A90,154,1637,10.63,2013,1,0.0,0,1
A91,10,558,55.8,2013,1,0.0,0,1
A92,21,166,7.9,2013,1,0.0,0,1
A93,18,213,11.83,2013,1,0.0,0,1
A94,13,36,2.77,2013,1,0.0,0,1
A95,16,119,7.44,2013,1,0.0,0,1
A96,16,137,8.56,2013,1,0.0,0,1
A98,67,902,13.46,2013,1,0.0,0,1
A99,189,754,3.99,2013,1,0.0,0,1
B00,9061,70815,7.82,2013,1,0.0,0,1
B01,1887,20502,10.86,2013,1,0.0,0,1
B02,25108,321195,12.79,2013,1,0.0,0,1
B03,12,99,8.25,2013,1,0.0,0,1
B04,16,72,4.5,2013,1,0.0,0,1
B05,230,2030,8.83,2013,1,0.0,0,1
B06,212,2213,10.44,2013,1,0.0,0,1
B07,9093,87076,9.58,2013,1,0.0,0,1
B08,3593,20988,5.84,2013,1,0.0,0,1
B09,1661,8737,5.26,2013,1,0.0,0,1
B15,151,3110,20.6,2013,1,0.0,0,1
B16,516,10766,20.86,2013,1,0.0,0,1
B17,529,23435,44.3,2013,1,0.0,0,1
B18,3190,94870,29.74,2013,1,0.0,0,1
B19,107,1941,18.14,2013,1,0.0,0,1
B20,133,2125,15.98,2013,1,0.0,0,1
B21,35,1474,42.11,2013,1,0.0,0,1
B22,75,2400,32.0,2013,1,0.0,0,1
B23,381,7894,20.72,2013,1,0.0,0,1
B24,1219,30175,24.75,2013,1,0.0,0,1
B25,483,6760,14.0,2013,1,0.0,0,1
B26,610,5245,8.6,2013,1,0.0,0,1
B27,5472,79259,14.48,2013,1,0.0,0,1
B30,3598,31024,8.62,2013,1,0.0,0,1
B33,5789,34885,6.03,2013,1,0.0,0,1
B34,452415,2521847,5.57,2013,1,0.0,0,1
B35,4891,45749,9.35,2013,1,0.0,0,1
B36,1897,14014,7.39,2013,1,0.0,0,1
B37,2064,18565,8.99,2013,1,0.0,0,1
B38,18,187,10.39,2013,1,0.0,0,1
B39,208,2052,9.87,2013,1,0.0,0,1
B40,33,294,8.91,2013,1,0.0,0,1
B41,9,88,9.78,2013,1,0.0,0,1
B42,27,242,8.96,2013,1,0.0,0,1
B43,84,701,8.35,2013,1,0.0,0,1
B44,162,4548,28.07,2013,1,0.0,0,1
B45,26,333,12.81,2013,1,0.0,0,1
B46,14,141,10.07,2013,1,0.0,0,1
B47,12,123,10.25,2013,1,0.0,0,1
B48,160,1229,7.68,2013,1,0.0,0,1
B49,1287,10359,8.05,2013,1,0.0,0,1
B50,159,1785,11.23,2013,1,0.0,0,1
B51,54,354,6.56,2013,1,0.0,0,1
B52,27,319,11.81,2013,1,0.0,0,1
B53,33,680,20.61,2013,1,0.0,0,1
B54,165,2637,15.98,2013,1,0.0,0,1
B55,16,96,6.0,2013,1,0.0,0,1
B56,12,170,14.17,2013,1,0.0,0,1
B57,12,69,5.75,2013,1,0.0,0,1
B58,151,2257,14.95,2013,1,0.0,0,1
B59,56,1323,23.62,2013,1,0.0,0,1
B60,31,433,13.97,2013,1,0.0,0,1
B64,2,31,15.5,2013,1,0.0,0,1
B65,41,993,24.22,2013,1,0.0,0,1
B66,89,571,6.42,2013,1,0.0,0,1
B67,119,2877,24.18,2013,1,0.0,0,1
B68,22,153,6.95,2013,1,0.0,0,1
B69,45,737,16.38,2013,1,0.0,0,1
B70,8,55,6.88,2013,1,0.0,0,1
B71,23,107,4.65,2013,1,0.0,0,1
B72,6,128,21.33,2013,1,0.0,0,1
B73,5,225,45.0,2013,1,0.0,0,1
B74,13,65,5.0,2013,1,0.0,0,1
B75,4,28,7.0,2013,1,0.0,0,1
B76,7,25,3.57,2013,1,0.0,0,1
B77,55,740,13.45,2013,1,0.0,0,1
B78,7,567,81.0,2013,1,0.0,0,1
B79,7,18,2.57,2013,1,0.0,0,1
B80,259,1079,4.17,2013,1,0.0,0,1
B81,18,121,6.72,2013,1,0.0,0,1
B82,49,251,5.12,2013,1,0.0,0,1
B83,205,1218,5.94,2013,1,0.0,0,1
B85,465,1542,3.32,2013,1,0.0,0,1
B86,1814,9869,5.44,2013,1,0.0,0,1
B87,30,179,5.97,2013,1,0.0,0,1
B88,307,1516,4.94,2013,1,0.0,0,1
B89,69,681,9.87,2013,1,0.0,0,1
B90,66,914,13.85,2013,1,0.0,0,1
B91,104,2730,26.25,2013,1,0.0,0,1
B92,6,24,4.0,2013,1,0.0,0,1
B94,167,953,5.71,2013,1,0.0,0,1
B95,232,6132,26.43,2013,1,0.0,0,1
B96,247,5003,20.26,2013,1,0.0,0,1
B97,1960,12786,6.52,2013,1,0.0,0,1
B98,835,8218,9.84,2013,1,0.0,0,1
B99,139538,856537,6.14,2013,1,0.0,0,1
C00,185,3327,17.98,2013,1,0.0,0,1
C01,330,22943,69.52,2013,1,0.0,0,1
C02,559,34693,62.06,2013,1,0.0,0,1
C03,118,9172,77.73,2013,1,0.0,0,1
C04,611,45320,74.17,2013,1,0.0,0,1
C05,177,10304,58.21,2013,1,0.0,0,1
C06,152,12466,82.01,2013,1,0.0,0,1
